id,size,road_address,name,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
325,108,"서울특별시 마포구 와우산로21길 20-6 (서교동,1층)",원당감자탕,193124.0407,450041.8856,02-333-1706,수: 10:00 - 24:00; 목: 10:00 - 24:00; 금: 10:00 - 02:00; 토: 10:00 - 02:00; 일: 정보없음; 월: 10:00 - 24:00; 화: 10:00 - 24:00,93,[],,"[['""음식이 맛있어요""', 97], ['""친절해요""', 34], ['""혼밥하기 좋아요""', 25], ['""양이 많아요""', 25]]",[],"[[""보쌈정식"", null], [""제육볶음"", null], [""등갈비 김치찜"", null], [""돌솥비빔밥"", null], [""뚝배기불고기"", null], [""순두부비빔밥"", null], [""뼈해장국"", null], [""계란말이"", null], [""낙지만두"", null], [""묵은지매운뼈찜"", null], [""원당감자탕"", null], [""원당뼈찜"", null], [""족발 + 보쌈"", null], [""지짐이"", null], [""쭈꾸미만두"", null], [""코다리찜"", null], [""콩비지감자탕"", null]]",일식
326,70.88,"서울특별시 마포구 동교로 149 (서교동, 1층)",필프리 홍대본점,192739.8739,450372.1386,0507-1380-8971,수: 08:00 - 20:00; 목: 08:00 - 20:00; 금: 08:00 - 20:00; 토: 09:00 - 20:00; 일: 09:00 - 19:00; 월: 08:00 - 20:00; 화: 정기휴무 (매주 화요일),362,"['비건 메뉴', '테이크아웃 할인', '포장', '예약', '무선 인터넷']",주차 불가,"[['""빵이 맛있어요""', 330], ['""인테리어가 멋져요""', 181], ['""특별한 메뉴가 있어요""', 152], ['""친절해요""', 148]]",[],"[[""[시그니처]연어사과 샌드위치"", 10900], [""[제철한정메뉴] 단호박 베이글"", 4000], [""백미 쌀 베이글"", 3500], [""프레첼 쌀 베이글"", 3800], [""플레인 수제리코타치즈 ( S )"", 3200], [""시나몬롤 베이글 (w. 버터바닐라)"", 5700], [""토마토바질 수제리코타치즈 (S)"", 3800], [""현미 쌀 베이글"", 3700], [""꿀고구마 쌀 베이글"", 4500], [""트리플치즈 쌀 베이글"", 5300], [""앙버터"", 6500], [""에그마요 샌드위치"", 6500], [""카프레제 샌드위치"", 9000], [""블루베리 쌀 베이글"", 4200], [""블랙(아메리카노)"", 4500], [""화이트(라떼)"", 5000], [""더티차이 밀크티"", 7000], [""쌀콘파냐"", 5000], [""바닐라빈"", 5500], [""사과 자몽에이드"", 7000]]",한식
327,99.9,"서울특별시 마포구 어울마당로 132-1 (서교동, 지하1층)",쭈앤쭈,193284.1819,450396.2912,02-3142-5553,수: 11:00 - 23:30; 목: 11:00 - 23:30; 금: 11:00 - 23:30; 토: 11:00 - 23:30; 일: 11:00 - 23:30; 월: 11:00 - 23:30; 화: 11:00 - 23:30,703,"['단체 이용 가능', '예약', '포장']",주차 불가,"[['""음식이 맛있어요""', 676], ['""재료가 신선해요""', 304], ['""친절해요""', 242], ['""매장이 넓어요""', 172]]","['단체석', '연인석', '룸']","[[""석삼이 세트 1"", 35000], [""석삼이 세트 2"", 38000], [""석삼이 세트 3"", 39000], [""석만이 세트 1"", 30000], [""석만이 세트 2"", 33000], [""석만이 세트 3"", 34000]]",일식
328,98.77,"서울특별시 마포구 와우산로17길 19, 1층 (서교동)",아웃닭 홍대점,193028.3556,449760.7712,02-333-6334,수: 16:00 - 01:00; 목: 16:00 - 01:00; 금: 16:00 - 03:00; 토: 16:00 - 03:00; 일: 16:00 - 01:00; 월: 16:00 - 01:00; 화: 16:00 - 01:00,546,"['포장', '단체 이용 가능', '무선 인터넷', '남/녀 화장실 구분', '대기공간']",주차 불가,"[['""음식이 맛있어요""', 560], ['""양이 많아요""', 247], ['""친절해요""', 152], ['""가성비가 좋아요""', 137]]",[],"[[""오리지날 프린스톤 후라이드 치킨"", 16900], [""오리지날 레드펀 양념치킨"", 17900], [""스펜서 매운 양념치킨"", 17900], [""마틴 간장치킨"", 17900], [""케인즈 갈릭치킨"", 17900], [""린드필드 후라이드 순살치킨"", 17900], [""순살 양념치킨"", 18900], [""순살 매운양념치킨"", 18900], [""순살 간장치킨"", 18900], [""순살 갈릭치킨"", 18900], [""감자튀김"", 3000], [""떡튀김"", 1500], [""고구마 치즈스틱 (4Pcs)"", 2000], [""치즈스틱 (4Pcs)"", 2000], [""소시지"", 3000], [""튀김모듬"", 12000], [""감자튀김 모듬"", 12000], [""과일향 소주"", 4000], [""린드 필드 순살"", 17000], [""맥스"", 4000]]",양식
329,155,"서울특별시 마포구 어울마당로 136-2 (서교동,1,2층)",신선화로,193309.7745,450406.5453,0507-1373-9858,,924,"['단체 이용 가능', '예약', '무선 인터넷', '남/녀 화장실 구분']",,"[['""음식이 맛있어요""', 791], ['""고기 질이 좋아요""', 506], ['""친절해요""', 354], ['""가성비가 좋아요""', 346]]",[],"[[""설화소갈비살"", 16900], [""설화특생갈비"", 19900], [""설화소갈비세트"", 43900], [""돼지왕갈비"", 18000], [""두툼삼겹살"", 16900], [""한우육회"", 25900], [""갈비나주곰탕"", 9000], [""돼지김치찌개"", 9000], [""얼큰해장국"", 10000], [""맑은해장국"", 10000], [""갈비살된장찌개"", 9000], [""설화소양념구이"", 19900], [""함흥냉면(물/비빔)"", 8000], [""소왕갈비 1대"", 39000]]",한식
330,70.1,"서울특별시 마포구 월드컵북로5나길 18 (서교동,대우미래사랑 1층 101호(101-1))",고기장인,192577.9908,450569.6705,02-336-1002,,69,[],,"[['""음식이 맛있어요""', 89], ['""양이 많아요""', 37], ['""재료가 신선해요""', 29], ['""가성비가 좋아요""', 26]]",[],"[[""장인의 고기만500g 삼겹, 우삼겹"", 16000], [""장인의 실속보따리"", 23000], [""장인의 고기만500g 목살"", 15000], [""장인의 삼겹/목살 보따리"", 30000], [""한끼뚝딱 김치찌개 세트"", 9000]]",중식
331,66.42,"서울특별시 마포구 양화로6길 19 (서교동, 1층)",종로빈대떡,192444.1652,449668.8727,02-322-9044,수: 11:00 - 24:00; 목: 11:00 - 24:00; 금: 11:00 - 24:00; 토: 11:00 - 23:00; 일: 정기휴무 (매주 일요일); 월: 11:00 - 24:00; 화: 11:00 - 24:00,283,"['단체 이용 가능', '포장', '예약']",,"[['""음식이 맛있어요""', 275], ['""가성비가 좋아요""', 131], ['""친절해요""', 97], ['""혼밥하기 좋아요""', 66]]",[],"[[""야채/해물/고기 빈대떡 중 택2"", 14000], [""모듬전"", 18000], [""해물파전"", 17000], [""불고기파전"", 17000], [""두부김치"", 14000]]",한식
332,24,"서울특별시 마포구 와우산로29가길 79 (서교동,1층)",지로우 라멘,193316.3957,450160.6508,02-323-3225,수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00; 일: 11:00 - 21:00; 월: 11:00 - 21:00; 화: 11:00 - 21:00,604,[],,"[['""음식이 맛있어요""', 539], ['""혼밥하기 좋아요""', 194], ['""친절해요""', 152], ['""양이 많아요""', 112]]",[],"[[""지로우 라멘"", 10000], [""폭탄 라멘"", 11000], [""미니 차슈 덮밥"", 5000], [""교카이 돈코츠 라멘"", 11000]]",한식
333,56.71,"서울특별시 마포구 양화로6길 13, 1층 (서교동)",고향집김치삼겹살,192427.201,449674.7358,0507-1473-7873,,293,"['예약', '포장', '무선 인터넷', '배달', '단체 이용 가능']",,"[['""음식이 맛있어요""', 266], ['""고기 질이 좋아요""', 98], ['""친절해요""', 78], ['""단체모임 하기 좋아요""', 48]]",[],"[[""김치찌개"", 7000], [""고등어구이"", 7000], [""시골청국장"", 6000], [""열무냉면"", 6000], [""제육볶음"", 7000], [""국내산 삼겹살1인분"", 15000], [""계란찜"", 3000], [""날치알볶음밥"", 3000], [""냉면"", 5000], [""묵사발"", 5000], [""생목살(180g)"", 14000], [""생삼겹살(180g)"", 13000], [""항정살"", 14000], [""항정살(160g)"", 14000]]",한식
334,60.18,"서울특별시 마포구 양화로6길 9-6 (서교동,외1필지 101호)",다북어국,192435.2573,449699.291,02-3141-0100,수: 08:00 - 20:00; 목: 08:00 - 20:00; 금: 08:00 - 20:00; 토: 08:00 - 19:00; 일: 정기휴무 (매주 일요일); 월: 08:00 - 20:00; 화: 08:00 - 20:00,281,[],,"[['""음식이 맛있어요""', 323], ['""재료가 신선해요""', 95], ['""친절해요""', 87], ['""가성비가 좋아요""', 79]]",[],"[[""북어국"", 9000], [""황태구이"", 10000], [""북어골뱅이무침"", 22000], [""북어부추전"", 13000]]",한식
335,28.7,"서울특별시 마포구 홍익로3길 15 (서교동,2층)",큰맘할매순대국,193041.6226,450157.1332,02-336-8221,,105,"['단체 이용 가능', '포장', '배달']",,"[['""음식이 맛있어요""', 70], ['""가성비가 좋아요""', 25], ['""혼밥하기 좋아요""', 22], ['""양이 많아요""', 20]]",[],"[[""제육볶음"", null], [""편육"", null], [""삼계탕"", null], [""순대곱창볶음"", null], [""소갈비탕"", null], [""큰맘내장국밥"", null], [""큰맘순대국"", null], [""뚝배기 돼지불고기"", null], [""매콤 뚝배기 돼지불고기"", null], [""순대국"", null], [""버섯순두부"", null], [""육개장 순대국"", null], [""소머리곰탕"", null], [""소내장탕"", null], [""뼈해장국"", null], [""수육국밥"", null], [""황태해장국"", null]]",한식
336,49.98,"서울특별시 마포구 홍익로 3-24 (서교동, 지하1층)",향미,193155.9924,450075.1822,02-3141-3195,수: 05:30 - 22:00; 목: 05:30 - 22:00; 금: 05:30 - 22:00; 토: 05:30 - 22:00; 일: 정기휴무 (매주 일요일); 월: 05:30 - 22:00; 화: 05:30 - 22:00,93,['단체 이용 가능'],,"[['""음식이 맛있어요""', 77], ['""가성비가 좋아요""', 57], ['""양이 많아요""', 36], ['""혼밥하기 좋아요""', 33]]",[],"[[""소불뚝배기"", 7500], [""낙지비빔밥"", 6500], [""오징어볶음"", 7000], [""제육볶음"", 7000], [""닭도리탕"", 6500], [""청국장"", 6500], [""우렁된장찌개"", 6500], [""김치찌개"", 7000], [""된장찌개"", 6500], [""부대찌개"", 7000], [""고갈비백반"", 7000], [""삼치구이백반"", 7000], [""순두부찌개"", 6500]]",한식
337,36.63,"서울특별시 마포구 홍익로5안길 24, 1층 (서교동)",멘야산다이메,192988.885,450160.268,02-332-4129,수: 11:30 - 22:00; 목: 11:30 - 22:00; 금: 11:30 - 22:00; 토: 11:30 - 22:00; 일: 11:30 - 22:00; 월: 11:30 - 22:00; 화: 11:30 - 22:00,568,['무선 인터넷'],주차 불가,"[['""음식이 맛있어요""', 516], ['""혼밥하기 좋아요""', 226], ['""친절해요""', 191], ['""특별한 메뉴가 있어요""', 120]]",[],"[[""Ramen"", 9500], [""Karakuchi Ramen"", 10000], [""Black Ramen"", 8000], [""Tsukemen"", 8500], [""Ankake yakiramen"", 9500], [""Hiyashi Tantanmen"", 9500]]",한식
338,31.2,"서울특별시 마포구 월드컵북로5길 16 (서교동,1층)",정통호프,192665.5414,450553.2325,02-333-3642,,50,[],,"[['""음식이 맛있어요""', 53], ['""친절해요""', 21], ['""가성비가 좋아요""', 21], ['""특별한 메뉴가 있어요""', 16]]",[],[],양식
339,42.67,"서울특별시 마포구 와우산로21길 4-3, 1층동 (서교동)",다락투,193175.7324,450053.5158,02-336-2918,,326,"['남/녀 화장실 구분', '단체 이용 가능']",주차 불가,"[['""음식이 맛있어요""', 346], ['""친절해요""', 121], ['""혼밥하기 좋아요""', 118], ['""가성비가 좋아요""', 91]]",[],"[[""닭곰탕 (보)"", 9500], [""닭곰탕 (특)"", 10000], [""닭 칼국수"", 10000]]",한식
340,110.48,"서울특별시 마포구 독막로5길 17, 101호 (서교동, 외1필지 )",나루토 오모테나시,192686.6889,449628.2538,0507-1383-6835,,523,[],,"[['""음식이 맛있어요""', 610], ['""친절해요""', 439], ['""특별한 메뉴가 있어요""', 304], ['""재료가 신선해요""', 189]]",[],[],일식
341,81,"서울특별시 마포구 양화로11길 68 (서교동, 1층)",서래옥,192244.5313,449986.1763,0507-1437-0421,수: 11:00 - 23:00; 목: 11:00 - 23:00; 금: 11:00 - 23:00; 토: 11:00 - 21:30; 일: 11:00 - 21:30; 월: 11:00 - 23:00; 화: 11:00 - 23:00,286,"['콜키지 가능', '콜키지 가능', '단체 이용 가능', '포장', '무선 인터넷', '예약', '유아의자']",무료 주차 가능,"[['""음식이 맛있어요""', 321], ['""친절해요""', 92], ['""재료가 신선해요""', 79], ['""혼밥하기 좋아요""', 78]]",['좌식'],"[[""설렁탕"", 11000], [""오삼불고기"", 13000], [""오징어불고기"", 13000], [""콩국수"", 12000], [""해물파전"", 15000], [""도가니탕"", 19000], [""수육(400g)"", 35000], [""도가니수육"", 38000], [""돌솥비빔밥"", 10000], [""모듬수육"", 55000]]",한식
342,191.98,"서울특별시 마포구 와우산로19길 16 (서교동, 1층)",코너펍 Corner Pub,193066.9685,449905.6314,02-338-5225,수: 19:00 - 04:00; 목: 19:00 - 04:00; 금: 19:00 - 04:00; 토: 19:00 - 04:00; 일: 18:00 - 03:00; 월: 19:00 - 04:00; 화: 19:00 - 04:00,73,"['단체 이용 가능', '포장', '남/녀 화장실 구분', '무선 인터넷', '예약']",,"[['""술이 다양해요""', 54], ['""음악이 좋아요""', 30], ['""음식이 맛있어요""', 19], ['""가성비가 좋아요""', 15]]",[],"[[""페퍼로니 피자"", 14900], [""나쵸 칩"", 6900], [""볼로네즈 치즈 나쵸"", 10900], [""피쉬&칩스"", 12900], [""핫 도그"", 5000]]",양식
343,91.39,"서울특별시 마포구 잔다리로6길 28 (서교동,1층)",민트하임,192917.8581,449993.4122,0507-1410-1635,,178,"['포장', '남/녀 화장실 구분']",,"[['""디저트가 맛있어요""', 128], ['""특별한 메뉴가 있어요""', 110], ['""음료가 맛있어요""', 69], ['""커피가 맛있어요""', 48]]",[],"[[""아메리카노"", 4000], [""카페 라떼"", 4500], [""밀크티"", 4500], [""민트 밀크티"", 5000], [""민트 초코라떼"", 5000]]",일식
344,25.8,"서울특별시 마포구 월드컵북로7길 5, 지상1층 (서교동)",먹보식당,192645.2292,450670.8398,02-325-6968,수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 08:00 - 20:00; 일: 11:00 - 14:00; 월: 11:00 - 21:00; 화: 11:00 - 21:00,90,"['단체 이용 가능', '포장', '무선 인터넷']",,"[['""음식이 맛있어요""', 66], ['""반찬이 잘 나와요""', 49], ['""가성비가 좋아요""', 47], ['""혼밥하기 좋아요""', 44]]",[],"[[""집밥정식"", 9000]]",한식
345,35.19,"서울특별시 마포구 동교로12길 21 (서교동, 영진시장 1층)",웰빙뚝배기,192214.3809,450136.911,02-982-0652,수: 08:00 - 23:00; 목: 08:00 - 23:00; 금: 08:00 - 23:00; 토: 08:00 - 23:00; 일: 정기휴무 (매주 일요일); 월: 08:00 - 23:00; 화: 08:00 - 23:00,31,"['포장', '예약', '남/녀 화장실 구분', '단체 이용 가능']",유료 주차 가능,"[['""음식이 맛있어요""', 29], ['""가성비가 좋아요""', 9], ['""양이 많아요""', 8], ['""혼밥하기 좋아요""', 6]]",[],"[[""소머리수육(2인)"", 28000], [""홍어"", 40000], [""한방오리백숙"", 60000], [""토종닭백숙"", 60000], [""오리로스,불고기"", 60000], [""삼겹살"", 14000], [""닭볶음탕"", 40000], [""통오징어"", 12000], [""과메기"", 25000], [""아구탕"", 40000], [""해물파전"", 15000], [""뼈없는닭발"", 15000], [""제육볶음(1안분)"", 9000], [""소머리국밥"", 12000], [""굴국밥"", 10000], [""백반"", 8000], [""매생이굴떡국"", 10000], [""사골국수"", 8000], [""떡만두국"", 8000], [""서리패콩국수"", 9000], [""냉면,비빔국수"", 7000], ["""", null], ["""", null]]",일식
346,86,"서울특별시 마포구 와우산로15길 10 (서교동,1층)",디스틸,193080.3724,449746.4632,02-337-7560,수: 18:00 - 02:00; 목: 18:00 - 02:00; 금: 18:00 - 02:00; 토: 18:00 - 02:00; 일: 18:00 - 02:00; 월: 18:00 - 02:00; 화: 18:00 - 02:00,56,"['반려동물 동반', '남/녀 화장실 구분', '무선 인터넷']",,"[['""술이 다양해요""', 43], ['""혼술하기 좋아요""', 29], ['""친절해요""', 25], ['""음식이 맛있어요""', 24]]",[],[],양식
347,15.47,"서울특별시 마포구 와우산로 91, 2층동 (서교동)",홍익수제비,193199.6066,450056.5894,02-323-6828,수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00; 일: 11:00 - 21:00; 월: 11:00 - 21:00; 화: 11:00 - 21:00,67,[],,"[['""음식이 맛있어요""', 57], ['""가성비가 좋아요""', 38], ['""친절해요""', 24], ['""혼밥하기 좋아요""', 23]]",[],"[[""수제비"", 7000], [""순두부수제비"", 7500]]",양식
348,54,"서울특별시 마포구 와우산로29길 4-26 (서교동, 1층일부)",불나방,193708.3992,450308.8372,0507-1476-2149,수: 18:00 - 01:00; 목: 18:00 - 01:00; 금: 18:00 - 01:00; 토: 18:00 - 01:00; 일: 18:00 - 01:00; 월: 18:00 - 01:00; 화: 18:00 - 01:00,152,"['예약', '무선 인터넷', '반려동물 동반']",,"[['""음식이 맛있어요""', 169], ['""친절해요""', 73], ['""대화하기 좋아요""', 73], ['""가성비가 좋아요""', 57]]",[],"[[""소고기세트"", 35000], [""bbp세트"", 32000], [""가리비 (2pcs)"", 9000], [""생새우 (2pcs)"", 8000], [""베이컨 야끼소바"", 13000], [""돼지고기 숙주볶음"", 12000], [""교자"", 9000], [""명란 파스타"", 14000], [""고등어 타다끼"", 12000], [""문어초무침"", 16000], [""타코야끼"", 9000], [""가라아게"", 13000], [""쥐포"", 7000], [""타코야끼"", 9000], [""오뎅탕"", 15000], [""쥐포"", 8000], [""김치라면"", 7000], [""가라아게"", 13000], [""버터감자"", 6000], [""왕새우 튀김"", 15000]]",양식
349,49.5,"서울특별시 마포구 동교로 106, 1층 102호 (서교동)",미스타교자,192318.8049,450246.5686,0507-1464-1064,,833,"['포장', '무선 인터넷', '반려동물 동반']",주차 불가,"[['""음식이 맛있어요""', 847], ['""가성비가 좋아요""', 528], ['""친절해요""', 467], ['""특별한 메뉴가 있어요""', 365]]","['바테이블', '입식']","[[""야끼교자"", 5000]]",중식
350,86.7,"서울특별시 마포구 홍익로3길 44, 9층 (서교동)",길리건스,192984.7094,450043.4181,0507-1411-0201,수: 17:30 - 02:00; 목: 17:30 - 02:00; 금: 17:30 - 04:00; 토: 17:30 - 04:00; 일: 17:30 - 02:00; 월: 17:30 - 02:00; 화: 17:30 - 02:00,226,"['남/녀 화장실 구분', '무선 인터넷']",,"[['""술이 다양해요""', 137], ['""인테리어가 멋져요""', 109], ['""친절해요""', 99], ['""음식이 맛있어요""', 92]]",[],[],양식
351,202.75,"서울특별시 마포구 잔다리로7길 16, 서교동 교평빌딩 1층 (서교동)",해피벤처,192580.47,450111.5028,02-713-5453,수: 08:00 - 17:00; 목: 08:00 - 17:00; 금: 08:00 - 17:00; 토: 정기휴무 (매주 토요일); 일: 정기휴무 (매주 일요일); 월: 08:00 - 17:00; 화: 08:00 - 17:00,67,"['예약', '포장', '배달']",,"[['""음식이 맛있어요""', 77], ['""혼밥하기 좋아요""', 38], ['""가성비가 좋아요""', 37], ['""재료가 신선해요""', 28]]",[],[],한식
