지번주소,사업장명,Processed,메뉴
서울특별시 마포구 서교동 377-2 2층 ,언제라도 여행,Yes,"[['오늘의 켜피', 5000], ['아메리카노', 3500], ['카페라떼', 4000], ['바닐라라떼', 4000], ['돌체라떼', 4000], ['골드브루', 4000], ['베트남연유커피', 5000], ['흑당밀크티', 5000], ['초코라떼', 5000], ['말차라떼', 5000], ['밀크티', 5000], ['아이스티', 5000], ['에이드', 5000], ['루이보스', 4000], ['얼그레이', 4000], ['호주 아이스 커피', 5000], ['제임슨', 7000], ['브라운치즈 크로플', 5000], ['아몬드아보카토', 5000], ['젝다니엘', 9000]]"
서울특별시 마포구 서교동 331-4번지,헬로헬로,Yes,"[['치즈딥 나쵸', 8000], ['버터구이 문어', 9000], ['쑬 감자튀김', 10000], ['칠리 두부강정', 12000], ['차돌박이 육전', 13000]]"
서울특별시 마포구 서교동 367-15번지 ,난봉꾼,Yes,"[['해물조개찜 (소)', 39000], ['가리비+키조개찜', 38000], ['키조개찜', 38000], ['오징어숙회', 12000], ['소라숙회', 15000]]"
서울특별시 마포구 서교동 361-12 ,삼거리포차,Yes,"[['모듬튀김', 22000], ['세트1', 38000], ['세트2', 36000], ['오뎅탕', 20000], ['삼거리부대찌개', 23000], ['해물게살계란탕', 20000], ['돼지김치찌개', 21000], ['참치김치찌개', 21000], ['해물누룽지탕', 21000], ['홍합탕', 20000], ['골뱅이무침소면', 21000], ['오향맛보쌈', 20000], ['치킨가라아게', 20000], ['문어가라아게', 20000], ['고로케&샐러드', 20000], ['닭가슴살튀김샐러드', 20000], ['연어샐러드', 20000], ['요거트과일샐러드', 21000], ['과일화채', 21000], ['소고기로스 편채', 23000]]"
서울특별시 마포구 서교동 357-3번지 ,도마,Yes,"[['도마모듬 B', 29000], ['스페셜모듬', 61000], ['도마모듬 A', 27000], ['꽃살', 39000], ['양념 갈비살', 20000], ['호주 와규 등심', 35000], ['와규등심', 35000], ['초신선 한우 뭉티기(130g)', 27000], ['특강 한우 우설', 30000], ['진갈비살', 35000], ['갈비본살', 28000], ['생갈비살', 20000], ['마약된장찌개', 8000], ['마약된장술밥', 15000], ['초신선한우육회', 21000], ['육회냉면', 15000], ['육회비빔밥', 14000], ['마약된장비빔밥', 9000], ['약고추장비빔밥', 9000]]"
서울특별시 마포구 서교동 347-18번지 2층 ,산띠,Yes,"[['LunchMenu-CoupleSet(2Person)', 32000], ['LunchMenu-KulchaSet', 12000], ['LunchMenu-ThaliSetA', 17000], ['LunchMenu-ThaliSetB', 19000], ['SHANTI SpecialSetA(2Person)', 50000], ['SHANTI SpecialSetB(2person)', 70000], ['Samosa(2p)', 6000], ['Vegpakora', 6000], ['TandooriChicken', 10000]]"
서울특별시 마포구 서교동 409-17번지 ,꼼보포차,Yes,"[['육회물회', 16000], ['오돌뼈', 11900], ['불돼지', 11900], ['돼지고기찌개', 6000], ['오뎅탕', 6000]]"
서울특별시 마포구 서교동 480-9번지,홍어한마리,Yes,"[['홍어찜', 90000], ['삼합고기', 20000], ['홍어 무침 (소)', 70000], ['흑산도산 홍어회 (특대)', 190000], ['흑산도산 홍어회 (대)', 150000], ['흑산도산 홍어회 (중)', 120000], ['흑산도산 홍어회 (소)', 80000], ['흑산도 홍어애', 45000], ['흑산도산 홍어찜', 150000], ['신안 민어회', None], ['신안 민어 머리탕', None]]"
서울특별시 마포구 서교동 346-51번지 ,신선마라탕,Yes,"[['꽃빵튀김', 6000], ['향라대하', 18000], ['지삼선', 12000], ['어향육슬', 13000], ['샤오룽바오', 7000]]"
서울특별시 마포구 서교동 327-27번지,아틀란티스,Yes,"[['텍사스 치킨윙', 9900], ['소세지와 감자튀김', 15000], ['나쵸', 5000], ['아틀란티스 머그라면', 5000], ['에어플라이어 감자튀김', 8000]]"
서울특별시 마포구 서교동 386-10번지 ,향원정,Yes,"[['양', 29000], ['소곱창', 26000], ['차돌박이', 29000], ['사태살', 27000], ['등골', 25000], ['내장무침', 18000], ['양밥', 15000], ['차곱전골 (소)', 37000], ['곱창전골 (소)', 30000], ['내장곰탕', 10000], ['차돌된장', 9000]]"
서울특별시 마포구 서교동 335-4번지 ,토모토카레,Yes,"[['토모토 카레 (소)', 7000], ['오므 카레 (소)', 8000], ['스프카레 우동', 9000], ['스페셜 스프카레우동', 12000], ['크림카레우동', 10000], ['로스카츠', 10000], ['히레카츠', 11500], ['믹스카츠', 13500], ['치킨 가라아게(5pcs)', 3500], ['생 돈카츠', 4000], ['치즈함바그', 4000], ['함바그', 3000], ['왕새우튀김', 3500], ['버섯스아게', 3000], ['고로케', 2800], ['야채스아게', 2800]]"
서울특별시 마포구 서교동 358-68번지 ,그녀의밥상,Yes,"[['목포낙지볶음백반 +된장찌개 or 김치찌개', 10500], ['자갈치고등어구이백반 +된장찌개 or 김치찌개', 10000], ['버섯들깨순두부', 8500], ['햄치즈순두부', 8500], ['낙지볶음', 8000]]"
서울특별시 마포구 서교동 396-30 ,이쪽,Yes,"[['돼지갈비정식', 9000], ['차돌박이 정식', 10000], ['김치찌개정식', 8000], ['차돌박이 150g', 24000], ['삼겹살 150g', 12000]]"
서울특별시 마포구 서교동 444-2번지,강화통통생고기,Yes,"[['숙성삼겹살(180g)', 16000], ['숙성꽃목살(180g)', 16000], ['생갈매기살(160g)', 16000]]"
서울특별시 마포구 서교동 375-35,진진,Yes,"[['대게살볶음', 37000], ['멘보샤', 25000], ['해물짬뽕', 11000], ['전복팔보채', 54000]]"
서울특별시 마포구 서교동 368-30,산오징어양푼무침,Yes,"[['산오징어양푼무침', 24000], ['산오징어물회', 24000], ['산낙지물회', 23000], ['산오징어회', 18000], ['산오징어통찜구이', 18000]]"
서울특별시 마포구 서교동 346-46 1층,통통돼지뽈살,Yes,"[['뽈살(양념)(200g)', 15000], ['삼겹살(200g)', 15000], ['항정살(150g)', 16000], ['소갈비살(150g)', 17000], ['왕막창(180g)', 15000]]"
서울특별시 마포구 서교동 333-13 2층 ,홍익닭한마리,Yes,"[['2인세트', 28000], ['닭한마리', 23000]]"
서울특별시 마포구 서교동 345-27,육쌈냉면,Yes,"[['물냉면 + 숯불고기', 9500], ['비빔냉면 + 숯불고기', 9500], ['비빔밥 + 숯불고기', 9500]]"
서울특별시 마포구 서교동 395-7번지 ,닭선생,Yes,[]
서울특별시 마포구 서교동 400-22번지 ,빠넬로,Yes,"[['마르게리따 부팔라', 25000], ['부라따피자', 35000], ['디아볼라살시챠', 30000], ['마레 피자', 33000], ['트러플따야린', 37000], ['트러플딸리올리니', 32000], ['빠께리', 32000], ['까르보나라', 26000]]"
서울특별시 마포구 서교동 458-22번지,한스시,Yes,"[['모둠 사시미(소)', 35000], ['생연어', 30000], ['전복', 30000], ['광어초회', 25000], ['참치육회', 20000]]"
서울특별시 마포구 서교동 396-24번지,화규,Yes,"[['안심 (120g)', 40000], ['토시살 (120g)', 30000], ['안창살 (120g)', 35000], ['우설 (120g)', 33000], ['살치살 (120g)', 45000], ['부챗살 (120g)', 43000], ['새우살', 55000], ['등심', 43000]]"
서울특별시 마포구 서교동 483-9번지 ,수잔네,Yes,"[['제육 열무 비빔밥', 9000], ['두부 열무 비빔밥', 9000], ['우동', 7000]]"
서울특별시 마포구 서교동 391-18 와와빌딩 ,세상끝의라멘,Yes,"[['첫라멘 (S)', 6000], ['끝라멘 (S)', 6000], ['카이라멘', 12000]]"
서울특별시 마포구 서교동 373-1번지,보보호텔,Yes,[]
서울특별시 마포구 서교동 338-18번지 지하1층 ,홍대 율촌,Yes,"[['닭칼국수', 9000], ['물냉면(중)', 6000], ['회냉면', 7000], ['납작만두', 4000], ['고추장불고기', 5500]]"
서울특별시 마포구 서교동 346-16번지 1층 ,오비야,Yes,"[['메밀김밥', 10000], ['텐자루소바(튀김+판메밀)', 14500], ['토마토소바', 12000]]"
서울특별시 마포구 서교동 345-20 2층,낭만포차,Yes,"[['밀푀유나베', 18000], ['우삼겹스키야키', 18000], ['우삼겹숙주볶음', 18000], ['골뱅이쫄면', 20000], ['순두부짬뽕탕', 18000], ['깐풍기', 17000], ['크림파스타', 15000], ['우삼겹떡볶이', 18000], ['오뎅탕', 17000], ['바지락버터술찜', 18000], ['제육볶음', 17000], ['치킨데리야끼', 18000], ['닭똥집마늘볶음', 17000], ['두부김치볶음', 17000], ['관자버터구이(8pc)', 13000]]"
서울특별시 마포구 서교동 407-25,부엉이산장 홍대점2,Yes,"[['곱도리탕(곱창)', 31000], ['꽃도리탕(꽃게)', 31000], ['묵도리탕(묵은지)', 29000], ['닭도리탕', 26000], ['모듬전', 24000], ['육새전(소고기+새우)', 20000], ['새우전', 24000], ['육전', 18000], ['치즈김치전', 18000], ['치즈감자채전', 19000], ['반반전(해물파전+김치전)', 18000], ['해물파전', 18000], ['김치전', 15000], ['항정수육&보쌈김치', 26000], ['삼겹김치전골', 25000], ['통골뱅이조개전골', 23000], ['참소라초무침', 22000], ['오징어숙회', 18000], ['불오징어', 27000], ['냉채항정', 26000], ['고추장육회', 24000]]"
서울특별시 마포구 서교동 386-10번지 1층 ,향원정,Yes,"[['양', 29000], ['소곱창', 26000], ['차돌박이', 29000], ['사태살', 27000], ['등골', 25000], ['내장무침', 18000], ['양밥', 15000], ['차곱전골 (소)', 37000], ['곱창전골 (소)', 30000], ['내장곰탕', 10000], ['차돌된장', 9000]]"
서울특별시 마포구 서교동 407-27,시장을여는사람들 홍대점,Yes,"[['콘치즈김치볶음밥', 10900], ['돼지고기숙주볶음', 16900], ['시장돼지김치구이', 16900], ['닭한마리로제파스타', 20900], ['춘천철판닭갈비', 17900], ['구미연탄불고기', 17900], ['닭한마리마약떡볶이', 20900], ['산당동치즈라볶이', 14900], ['콘치즈황금계란볶음밥', 11900], ['꾸덕꾸덕크림우동', 17900], ['로제로제제육제육파스타', 17900], ['숯불구이치밥치밥', 17900], ['직화쭈꾸미파스타', 16900], ['대왕새우튀김', 15900], ['시장옛날동닭', 17900], ['닭껍질튀김', 15900], ['쁘링클닭껍질튀김', 16900], ['리얼스팸튀김', 15900], ['김밥튀김쫄면', 14900], ['홍합나가사키', 17900], ['울산고기짬뽕', 18900]]"
서울특별시 마포구 서교동 344-6,어머님밥상,,
서울특별시 마포구 서교동 342-16번지,비스트로주라,Yes,"[['부채살 스테이크 정식 (M)', 16000], ['살치살 스테이크 정식 (M)', 20000], ['스테이크 크림 파스타', 13000], ['스테이크 오일파스타', 13000], ['스테이크 야끼 파스타', 13000]]"
서울특별시 마포구 서교동 345-20번지 1층 ,더 키친 아시아,Yes,"[['난과 베지터블 커리', 12900], ['난과 치킨티카 마살라', 12900], ['난과 치킨 시금치 커리', 12900], ['난과 치킨 코르마', 12900], ['난과 새우 코르마', 12900]]"
서울특별시 마포구 서교동 408-17,낙원,Yes,"[['닭도리탕', 25000]]"
서울특별시 마포구 서교동 384-10 ,제주삼다돈,Yes,"[['오겹살', 18000], ['목살', 18000], ['쌈밥정식 (2인 이상)', 15000], ['생선구이', 15000], ['김치찌개', 10000], ['고추장호박찌개', 10000], ['차돌된장찌개', 10000], ['두루치기', 10000], ['콩비지찌개', 10000], ['해물순두부', 10000], ['물냉면', 12000], ['비빔냉면', 12000], ['계란말이', 11000], ['항정살', 21000], ['갈매기살', 17000], ['가브리살', 20000], ['대패삼겹살', 16000], ['양념돼지갈비', 21000], ['명품생갈비', 30000]]"
서울특별시 마포구 서교동 355-1,신마포갈매기,Yes,"[['마포갈매기', 10900]]"
서울특별시 마포구 서교동 382-21번지,서교손칼국수,Yes,"[['콩국수+보리밥', 11000], ['버섯닭도리탕', 40000], ['해물손칼국수+보리밥', 10000], ['손수제비+보리밥', 10000], ['만두국+보리밥', 10000], ['왕만두', 10000], ['해물파전', 18000], ['김치전', 14000], ['부추전', 14000], ['보리밥추가', 2000], ['막걸리', 5000], ['소주', 5000], ['맥주', 5000]]"
서울특별시 마포구 서교동 460-8번지,제주정원,Yes,"[['한우등심(2인분이상)', 49000], ['차돌 된장찌개', 9000], ['흑돼지 김치찌개', 8000], ['돼지 짜글리(점심한정,2인이상)', 9000], ['돼지 제육볶음(점심한정)', 9000], ['돼지 불백(점심한정)', 9000], ['고등어구이', 10000], ['고등어 김치찜(2인이상)', 11000], ['갈치조림(2인이상)', 13000], ['옥돔구이(대)', 35000], ['제주 흑돼지 오겹살', 21000], ['제주 흑돼지 목살', 21000], ['제주 흑돼지 근고기', 78000], ['제주 오겹살', 18000], ['제주 목살', 18000], ['제주 꼬들살 갈릭양념구이(200g)', 14000], ['제주 꼬들살 생구이(200g)', 13000], ['제주돔배보쌈수육(+회무침)', 27000], ['제주근고기(600g)', 67000], ['제주 가브리살(160g)', 19000], ['제주 항정살(160g)', 19000], ['', None]]"
서울특별시 마포구 서교동 382-8번지 ,타마시이,Yes,"[['모듬사시미(특대)- 예약주문만 가능', 120000], ['모듬사시미(중)', 75000], ['모듬사시미(소)', 45000], ['2인 사시미', 33000], ['A 세트-모듬사시미(소)+숯불꼬치5종', 58000], ['B 세트-2인사시미+숯불꼬치5종', 47000], ['C 세트-모듬사시미(소)+숯불꼬치5종+나가사끼 짬뽕(생면)or간사이풍 오뎅탕(우동사리)', 85000]]"
서울특별시 마포구 서교동 468-9 1층 ,서교김치찌개,Yes,"[['부대찌개', 10000], ['김치찌개', 9000], ['된장찌개', 9000], ['제육볶음', 10000], ['오징어볶음', 12000], ['계란말이 (소)', 7000], ['두부찜', 9000], ['김치삼겹살 (1인분)', 14000]]"
서울특별시 마포구 서교동 407-25,부엉이산장 홍대점1,Yes,"[['곱도리탕(곱창)', 31000], ['꽃도리탕(꽃게)', 31000], ['묵도리탕(묵은지)', 29000], ['닭도리탕', 26000], ['모듬전', 24000], ['육새전(소고기+새우)', 20000], ['새우전', 24000], ['육전', 18000], ['치즈김치전', 18000], ['치즈감자채전', 19000], ['반반전(해물파전+김치전)', 18000], ['해물파전', 18000], ['김치전', 15000], ['항정수육&보쌈김치', 26000], ['삼겹김치전골', 25000], ['통골뱅이조개전골', 23000], ['참소라초무침', 22000], ['오징어숙회', 18000], ['불오징어', 27000], ['냉채항정', 26000], ['고추장육회', 24000]]"
서울특별시 마포구 서교동 360-24번지 ,신주양꼬치,Yes,"[['양꼬치(10꼬치)', 15000], ['매운양꼬치(10꼬치)', 15000], ['생양꼬치(소금)(10꼬치)', 15000], ['갈비살(10꼬치)', 16000], ['고급양갈비(2대)', 25000], ['양힘줄(10꼬치)', 15000], ['닭똥집(10꼬치)', 14000], ['오돌뼈(10꼬치)', 14000]]"
서울특별시 마포구 서교동 327-10,봉주르,Yes,"[['봉주르 요일 정식 (현금)', 5500], ['돼지고기김치찌개+계란후라이', 7000], ['참치김치찌개+계란후라이', 7000], ['철판제육볶음', 7000], ['치킨마요덮밥', 7000], ['등심돈까스', 8000], ['치즈돈까스', 8500], ['오야코동', 7000], ['각종라면', 1000], ['곱빼기', 1000], ['공기밥', 1000], ['계란후라이', 500], ['콜라', 2500], ['봉주르 요일 정식 (카드)', 5900]]"
서울특별시 마포구 서교동 373-3번지,퍼스트펭귄카페,Yes,"[['아메리카노', 3500], ['카페라떼', 4500], ['모카 글라페', 5000], ['녹차', 4000], ['오렌지쥬스', 5000]]"
서울특별시 마포구 서교동 345-15 ,비트윈,Yes,"[['육포', None], ['치즈크래커', None], ['감자튀김', None], ['화이트', None], ['블랙', None], ['나초', None], ['멜론하몽', None], ['염통꼬치', None]]"
서울특별시 마포구 서교동 468-31번지 ,아지트,Yes,"[['에티오피아 브로링 커피 (HOT)', 6000], ['에스프레소 (HOT)', 3500], ['아메리카노 (HOT)', 3500], ['카페라떼 (HOT)', 4000], ['플랫화이트', 4000], ['카푸치노 (HOT)', 4000], ['오레오 아포카토', 5000], ['모카 비엔나', 5000], ['레드 블라썸', 5000]]"
서울특별시 마포구 서교동 400-23,침사추이누들,Yes,"[['홍콩식 우육탕면', 9000], ['청경채 도가니 양지탕면', 11000], ['우육간장덮밥', 9000]]"
서울특별시 마포구 서교동 379-15번지 1층 ,칼국수수제비가,Yes,"[['칼국수', 8000], ['수제비', 8000], ['바지락 칼국수', 9000], ['얼큰 칼국수', 9000], ['들깨 칼국수', 9000], ['차돌비빔칼국수', 10000], ['콩칼국수', 12000]]"
서울특별시 마포구 서교동 405-9,디저트39,Yes,"[['플레인 베이글', 2900], ['플레인 휘낭시에', 2900], ['순수 우유 케익(조각)', 6500], ['더바삭 소금빵', 3800], ['아메리카노', 2900], ['카페라떼', 4200], ['바닐라라떼', 4600], ['돌체라떼', 4600], ['카라멜 마끼아또', 4600], ['아인슈페너 라떼', 6100], ['바닐라크림 콜드브루', 5100], ['녹차라떼', 4400], ['복숭아아이스티 코코넛젤리', 3800], ['피치 자몽 아이스티', 3800], ['피치 오렌지 아이스티', 3800], ['캐모마일티', 3900], ['허니 자몽 블랙티', 5200], ['완전 진한 카라멜 도넛', 3500], ['초코 크루아상', 4800], ['티라미수 크레이프', 7500]]"
서울특별시 마포구 서교동 407-27,베리굿 노래타운 홍대점,,
