소재지면적,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
66.10,서울특별시 마포구 서교동 355-21,"서울특별시 마포구 홍익로5안길 16, 1층 일부호 (서교동)",남도뽀글이,한식,193013.793172554,450184.232366816
51.00,서울특별시 마포구 서교동 411-1,"서울특별시 마포구 와우산로 61-1, 2층 (서교동)",오와,한식,193118.144732316,449759.661509576
69.87,서울특별시 마포구 서교동 347-6 1층,"서울특별시 마포구 어울마당로 136-16, 1층 (서교동)",88포장마차,경양식,193332.981589883,450390.588312277
333.38,서울특별시 마포구 서교동 364-24 지1층,"서울특별시 마포구 와우산로21길 37, 지1층 (서교동)",아우라,호프/통닭,193021.509885638,450003.951169824
78.80,서울특별시 마포구 서교동 400-18,"서울특별시 마포구 독막로5길 28, 1층 (서교동)",라뎅,일식,192743.838683791,449665.688086731
308.64,서울특별시 마포구 서교동 363-2 지1층,"서울특별시 마포구 와우산로 71, 지1층 (서교동)",도깨비,경양식,193113.09847407,449849.144841987
84.99,서울특별시 마포구 서교동 446-46 B1층,"서울특별시 마포구 월드컵북로5가길 34 (서교동, B1층)",도원,한식,192800.472677493,450431.524609906
82.35,서울특별시 마포구 서교동 331-9,"서울특별시 마포구 어울마당로 136-13 (서교동, 2층)",부야스곱창,한식,193365.880011694,450391.218730883
45.00,서울특별시 마포구 서교동 330-39,"서울특별시 마포구 와우산로29길 56-6, 지1층 (서교동)",토메루,일식,193481.897900037,450434.952962535
164.00,서울특별시 마포구 서교동 360-18,"서울특별시 마포구 와우산로18길 20, 1층,중1층 (서교동)",홍대예티,경양식,193216.927776619,449861.60984718
89.65,서울특별시 마포구 서교동 490,"서울특별시 마포구 양화로 45, 지상2층 (서교동)",코코이찌방야 합정역 메세나폴리스점,한식,192311.642580307,449855.643910445
143.52,서울특별시 마포구 서교동 407-26 지하1층,"서울특별시 마포구 잔다리로 7 (서교동,지하1층)",도즈서울,호프/통닭,193050.642789913,449815.146202074
29.75,서울특별시 마포구 서교동 346-31 1층 좌측 2호,"서울특별시 마포구 홍익로2길 23 (서교동,1층 좌측 2호)",가미우동,분식,193201.981363185,450273.766426014
182.80,서울특별시 마포구 서교동 363-4,"서울특별시 마포구 와우산로19길 5 (서교동, 1층, 지하1층)",라밤바,한식,193107.957763346,449864.126973649
63.97,서울특별시 마포구 서교동 494 서교동 효성 해링턴 타워,"서울특별시 마포구 양화로 72, 101동 1층 131호 (서교동, 서교동 효성 해링턴 타워)",네비올로 합정,경양식,192555.052010668,449861.955802692
67.53,서울특별시 마포구 서교동 345-16,"서울특별시 마포구 어울마당로 112-6, 1층 (서교동)",홍마떡,분식,193157.973746544,450269.830256656
123.21,서울특별시 마포구 서교동 363-24,"서울특별시 마포구 와우산로19길 9, 1층 (서교동)",먼데이즈,한식,193094.140167569,449876.402722054
75.93,서울특별시 마포구 서교동 405-10,"서울특별시 마포구 어울마당로 55-12, 1층 (서교동)",마트마타,경양식,192895.869567404,449785.647679223
36.77,서울특별시 마포구 서교동 395-20,"서울특별시 마포구 잔다리로3안길 27, B02호 (서교동)",로디,경양식,192843.369418705,449795.328910209
40.00,서울특별시 마포구 서교동 395-68,"서울특별시 마포구 독막로3길 33, 1층 (서교동)",용돈,일식,192613.832364343,449723.835430368
136.17,서울특별시 마포구 서교동 363-9,"서울특별시 마포구 잔다리로 10, 지하1층 (서교동)",싱크홀,호프/통닭,193039.717958084,449851.901366723
127.44,서울특별시 마포구 서교동 408-6,"서울특별시 마포구 와우산로17길 25, 4층 (서교동)",다이스,호프/통닭,192989.067479961,449760.325945328
15.97,서울특별시 마포구 서교동 394-20,"서울특별시 마포구 양화로8길 16-21, 지1층 (서교동)",어부블루스 합정,분식,192461.91622867,449668.65347039
83.24,서울특별시 마포구 서교동 367-30,"서울특별시 마포구 잔다리로2길 22, 3,4층 (서교동)",야차집,"외국음식전문점(인도,태국등)",192956.239796505,449921.897099318
38.90,서울특별시 마포구 서교동 365-5,"서울특별시 마포구 홍익로3길 11 (서교동, 2층)",포옹남 홍대,한식,193050.201375027,450174.445163385
145.98,서울특별시 마포구 서교동 364-16 지하1층,"서울특별시 마포구 와우산로19길 26 (서교동,지하1층)",데빌,일식,193016.293318773,449906.428970401
162.50,서울특별시 마포구 서교동 407-3,서울특별시 마포구 와우산로 63 (서교동),오닉스 서울,경양식,193112.929042152,449780.695944701
46.43,서울특별시 마포구 서교동 395-29,"서울특별시 마포구 독막로3길 27, 1층 1호 (서교동)",누룩앤몰트,일식,192602.78227534,449705.585135365
94.76,서울특별시 마포구 서교동 364-1,"서울특별시 마포구 와우산로21길 21, 1층 중앙호 (서교동)",샤오바오 홍대점,중국식,193098.749972269,449999.40068353
71.84,서울특별시 마포구 서교동 345-12,"서울특별시 마포구 어울마당로 112-3, 3층 (서교동)",어리라운지,경양식,193155.793348074,450285.631094244
102.66,서울특별시 마포구 서교동 480-14,"서울특별시 마포구 동교로 98, 1층 (서교동)",토리야참피온,일식,192240.048643724,450229.636071191
128.38,서울특별시 마포구 서교동 347-24,"서울특별시 마포구 어울마당로 134, 2층 (서교동)",동대문 엽기떡볶이 홍대2호점,일식,193289.983168696,450407.063340826
137.98,서울특별시 마포구 서교동 394-14,"서울특별시 마포구 양화로6길 39, 2층 201호 (서교동)",소홍우 마라탕우육면,중국식,192548.292709201,449643.337668137
22.54,서울특별시 마포구 서교동 486 서교푸르지오,"서울특별시 마포구 홍익로 10, 101동 1층 118호 (서교동, 서교푸르지오)",더블유,한식,193187.802952358,450172.178899424
110.25,서울특별시 마포구 서교동 396-46 에이치포빌딩,"서울특별시 마포구 독막로3길 30, 에이치포빌딩 2층 (서교동)",우마담,일식,192627.903106218,449703.876402515
94.94,서울특별시 마포구 서교동 347-9,"서울특별시 마포구 어울마당로 136-18, 2층 (서교동)",시암테이블,한식,193344.25580443,450382.755288974
102.00,서울특별시 마포구 서교동 481-1,"서울특별시 마포구 동교로 106, 지하1층 (서교동)",엠에이,호프/통닭,192318.804910485,450246.56863148
449.97,서울특별시 마포구 서교동 407-28,"서울특별시 마포구 잔다리로 5 (서교동, 1,2,3층)",서교포차,일식,193079.899749343,449810.518768428
20.00,서울특별시 마포구 서교동 332-35,"서울특별시 마포구 와우산로29마길 12, 지1층 101호 (서교동)",비스트로세노,경양식,193436.08353817,450370.635119914
291.81,서울특별시 마포구 서교동 363-6 지하1층,"서울특별시 마포구 잔다리로 8 (서교동, 지하1층)",인클 앤 어썸,호프/통닭,193061.99241045,449851.231215919
71.60,서울특별시 마포구 서교동 395-36,"서울특별시 마포구 독막로3길 21, 2층 (서교동)",샴페인 슈퍼노바,분식,192580.219536881,449677.112066431
55.44,서울특별시 마포구 서교동 396-31,"서울특별시 마포구 독막로3길 18, 1층 102호 (서교동)",상수동치맥,호프/통닭,192587.238432208,449648.995667263
57.39,서울특별시 마포구 서교동 368-37 더스톤,"서울특별시 마포구 잔다리로6길 20-8, 더스톤 1층 (서교동)",량량포차,한식,192890.233721907,449958.642310718
104.52,서울특별시 마포구 서교동 395-23,"서울특별시 마포구 독막로7길 45, 1층 (서교동)",광명대창집 홍대점,한식,192824.238658891,449733.718842244
155.19,서울특별시 마포구 서교동 363-5,"서울특별시 마포구 잔다리로 6, 1층 (서교동)",난장,한식,193084.59119972,449853.419851667
30.00,서울특별시 마포구 서교동 449-43,"서울특별시 마포구 월드컵북로5길 22, 1층 (서교동)","육회란 연어다 홍대,서교점",한식,192638.311488564,450539.338310605
86.25,서울특별시 마포구 서교동 369-36,"서울특별시 마포구 양화로16길 30, 1층 (서교동)",88로타리집 홍대점,한식,192961.700505914,450075.937273608
29.07,서울특별시 마포구 서교동 332-7,"서울특별시 마포구 와우산로29마길 10, 지하1층 (서교동)",찜갓엠퍼러,한식,193442.279218594,450379.396746173
67.31,서울특별시 마포구 서교동 407-1,"서울특별시 마포구 와우산로 67, 5층 (서교동)",서가네,한식,193112.299203621,449812.666103915
96.03,서울특별시 마포구 서교동 459-5 1층,"서울특별시 마포구 동교로 127 (서교동, 1층)",귀한족발 홍대서교점,한식,192525.510535974,450329.86573636
118.44,서울특별시 마포구 서교동 369-5,"서울특별시 마포구 잔다리로6길 39, 3층 (서교동)",핑크스 브랜딩2,한식,192980.814894771,450022.720414242
49.58,서울특별시 마포구 서교동 333-10,"서울특별시 마포구 와우산로29라길 12, 지하1층 (서교동)",카츠와,일식,193482.502595656,450338.083822026
7.30,서울특별시 마포구 서교동 328-19,"서울특별시 마포구 와우산로29길 30, 1층 일부호 (서교동)",돈까스집이야 마포점,일식,193604.701336811,450347.007857559
7.35,서울특별시 마포구 서교동 328-19,"서울특별시 마포구 와우산로29길 30, 1층 일부호 (서교동)",파스타집이야 마포점,경양식,193604.701336811,450347.007857559
13.2,서울특별시 마포구 합정동 410-20,"서울특별시 마포구 독막로 53 (합정동, 1층 우측)",한접시,호프/통닭,192778.7855568,449539.27321717
329.65,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,"서울특별시 마포구 월드컵로3길 14, 마포 한강 2차 푸르지오 1층 110~113호 (합정동)",아웃백스테이크하우스코리아합정점,패밀리레스트랑,192142.27136309,449868.964586499
58.8,서울특별시 마포구 합정동 410-13,"서울특별시 마포구 독막로 47-1, 2층 (합정동)",팔팔제육 홍대점,한식,192747.30451859,449537.924337269
53.52,서울특별시 마포구 합정동 361-30,"서울특별시 마포구 성지1길 70, 1층 (합정동)",마담갓포,일식,192612.392913869,449474.953043275
63.67,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,"서울특별시 마포구 월드컵로3길 14, 2층 217호 (합정동, 마포 한강 2차 푸르지오)",뉴욕아파트먼트,경양식,192142.27136309,449868.964586499
76.0,서울특별시 마포구 합정동 383-14,"서울특별시 마포구 양화로 27, 1층 (합정동)",양화로 1984,한식,192175.869467991,449657.79306933
33.66,서울특별시 마포구 합정동 369-18 성우맨션,"서울특별시 마포구 토정로 27-1, 성우맨션 1층일부 (합정동)",주문 합정,경양식,192332.942322239,449279.48199346
28.93,서울특별시 마포구 합정동 368-27,"서울특별시 마포구 토정로 31, 1층 102호 (합정동)",델핀커피바,경양식,192367.724404582,449278.708822057
139.04,서울특별시 마포구 합정동 427-12 1층,"서울특별시 마포구 월드컵로 43 (합정동,1층)",남영동 양문 합정점,복어취급,192129.733625709,450103.572313448
78.87,서울특별시 마포구 합정동 367-41 K+M빌딩,"서울특별시 마포구 토정로3안길 29, K+M빌딩 지1층 (합정동)",루츠,한식,192487.958425895,449312.490934414
45.0,서울특별시 마포구 합정동 398-3,"서울특별시 마포구 희우정로 29, 1층 우측호 (합정동)",깃시리,일식,191760.342667849,449727.890094927
35.52,서울특별시 마포구 합정동 426-20 합정동웰빙센터,"서울특별시 마포구 월드컵로 37, 합정동웰빙센터 1층 104호 (합정동)",한솥도시락 마포성산초교점,한식,192124.118767957,450005.6148734
28.8,서울특별시 마포구 합정동 410-2,"서울특별시 마포구 독막로 55, 가동 1층 5호 (합정동)",후크,한식,192810.71646621,449544.209913236
39.66,서울특별시 마포구 합정동 392-3,"서울특별시 마포구 포은로2가길 65, B동 1층 104호 (합정동)",욕망,한식,192007.9239073,449700.540369583
121.75,서울특별시 마포구 합정동 427-7,"서울특별시 마포구 월드컵로 45-1, 2층 (합정동)",라라본국,중국식,192124.4760488,450129.316802536
29.64,서울특별시 마포구 합정동 369-19,"서울특별시 마포구 토정로3길 9, 1층 (합정동)",분담,일식,192337.171869667,449312.107296474
42.75,서울특별시 마포구 합정동 388-17,"서울특별시 마포구 월드컵로3길 31-26, 지1층 (합정동)",미트스타킴,한식,192052.184531285,449739.984510219
44.64,서울특별시 마포구 합정동 386-39 1층,"서울특별시 마포구 양화로3길 37 (합정동,1층)",향남추어탕,한식,192085.129733942,449814.144425494
128.29,서울특별시 마포구 합정동 412-8 외1필지,"서울특별시 마포구 독막로5길 5, 2층 (합정동)",토끼다이닝,한식,192671.930832171,449582.07274462
76.99,서울특별시 마포구 합정동 375-5,"서울특별시 마포구 성지길 30, 1층 (합정동)",옥소반 합정점,한식,192248.801123733,449468.739016479
47.94,서울특별시 마포구 합정동 388-3,"서울특별시 마포구 월드컵로3길 31-6, 2층 201호 (합정동)",타테이와,일식,192045.884953405,449765.628954411
80.0,서울특별시 마포구 합정동 371-24 아진,"서울특별시 마포구 성지3길 19, 아진 2층 (합정동)",식선,일식,192347.131003261,449397.385298257
87.54,서울특별시 마포구 합정동 413-15,"서울특별시 마포구 독막로3길 7, 2층 (합정동)",낀낀,"외국음식전문점(인도,태국등)",192542.569040825,449613.772162164
78.42,서울특별시 마포구 합정동 370-39,"서울특별시 마포구 성지5길 19, 1층 (합정동)",화류,일식,192328.293658557,449335.276023874
71.88,서울특별시 마포구 합정동 361-28,"서울특별시 마포구 독막로6길 16, 2층 (합정동)",모에모에큠메이드카페,패밀리레스트랑,192620.354789395,449461.510326742
83.0,서울특별시 마포구 합정동 373-16 외 3필지,"서울특별시 마포구 독막로 4, 2층 (합정동)",따로집,한식,192327.444464515,449603.398519853
47.97,서울특별시 마포구 합정동 427-17,"서울특별시 마포구 월드컵로 39-1, 1층 101호 (합정동)",명품수제숯불갈비,한식,192132.682646865,450079.523345883
131.98,서울특별시 마포구 합정동 413-27,"서울특별시 마포구 양화로6길 18, B동 2층 일부호 (합정동)",두놈포차,한식,192445.879019946,449629.088694344
113.16,서울특별시 마포구 합정동 376-40,"서울특별시 마포구 성지길 42, 1층 (합정동)",청도미나리식당 합정점,한식,192229.500434441,449402.479533553
76.88,서울특별시 마포구 합정동 354-22,"서울특별시 마포구 독막로 46, 1층 일부호 (합정동)",텐무스봉봉 나베모토야,일식,192729.531061879,449501.643129247
13.22,서울특별시 마포구 합정동 383-16,"서울특별시 마포구 양화로 25, 지하1층 일부호 (합정동)",만포제육,한식,192164.171584336,449651.784030257
